id,win,assists,basicPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,deaths,detectorWardsPlaced,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,inhibitorTakedowns,itemsPurchased,killingSprees,kills,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,summonerLevel,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced
KR6058769293,1,113,20.0,2,9371.0,9371,45,0,65099,56335,InvalidInvalidInvalidInvalidInvalid,2,0.0,9.0,92,10,47,14,681,108309,42122,62053,0,151029,52506,60713,996,110,267591,97475,0,130817,31522,0,223,934,1008,8250,2845,8048,4,10.0,0,0,0,0
KR6058883032,0,88,14.0,5,2173.0,2173,29,0,63393,58365,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,68,7,30,10,1952,47799,30181,31033,0,207629,60527,55493,1385,48,274780,98699,12024,110136,26485,9734,250,377,726,19349,7987,23607,1,20.0,0,0,0,0
KR6058883032,1,67,23.0,3,10689.0,10689,30,0,64657,59735,InvalidInvalidInvalidInvalidInvalid,1,0.0,2.0,89,7,29,10,1457,68464,31544,30691,0,192614,54610,73456,1245,157,281287,103263,1289,105636,33409,15932,239,938,708,20204,17105,1484,4,5.0,0,0,0,0
KR6060670005,0,90,17.0,17,2744.0,2744,57,0,73400,67900,InvalidInvalidInvalidInvalidInvalid,0,10.0,0.0,98,13,43,14,1032,194389,69149,83844,0,135049,38978,57611,982,86,346207,113928,0,155301,27073,1574,262,439,1418,16765,5799,13838,1,10.0,0,0,0,0
KR6060670005,1,119,10.0,5,5496.0,5496,46,0,75715,74600,InvalidInvalidInvalidInvalidInvalid,2,0.0,4.0,89,16,57,17,1189,202559,83846,69149,0,122840,50890,48127,1559,155,352805,148577,3230,125078,15339,0,264,901,1264,27400,13839,7797,2,5.0,0,0,0,0
KR6060674991,0,79,9.0,3,2022.0,2022,29,0,40832,36285,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,67,5,23,9,1008,28035,11112,25453,0,77244,28375,30366,1214,158,107485,41643,3953,59659,13213,5552,108,724,608,2206,2156,3837,0,20.0,0,0,0,0
KR6060674991,1,88,9.0,17,9991.0,9991,23,0,45827,31350,InvalidInvalidInvalidInvalidInvalid,1,0.0,4.0,59,9,29,12,759,51340,25453,11110,0,94163,27235,35373,1713,107,150604,56530,2489,48643,9433,1945,140,407,430,5098,3838,2154,4,0.0,0,0,0,0
KR6060697554,0,110,27.0,2,4457.0,4457,58,0,75255,71600,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,98,10,45,12,1089,223125,85330,107705,0,126260,42488,73878,1506,105,360011,135693,8468,188403,30265,5678,255,695,1642,10620,7868,6817,1,20.0,0,0,0,0
KR6060697554,1,139,13.0,4,9556.0,9556,47,0,80633,75800,InvalidInvalidInvalidInvalidInvalid,1,0.0,4.0,102,17,58,18,1415,243561,107706,85331,0,149082,64412,50418,1140,156,411637,178936,5299,146980,32090,0,269,1009,1298,18989,6817,11226,4,5.0,0,0,0,0
KR6060812276,0,23,5.0,8,243.0,243,28,0,40987,39160,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,65,3,18,8,948,85130,31095,43933,0,32682,7078,15014,1629,76,121516,41218,954,61011,5967,0,133,481,578,3700,3042,2057,0,5.0,0,0,0,0
KR6060812276,1,65,18.0,4,8476.0,8476,18,0,46857,38085,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,51,7,28,13,1211,99322,43934,31095,0,72704,12751,9915,1096,64,187996,58745,0,44055,7120,0,169,321,344,15965,2059,3039,1,0.0,0,0,0,0
KR6065896907,0,38,114.0,22,12424.0,35452,43,13,61463,58775,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,120,5,31,12,2434,184622,47699,48000,188,463305,45678,87196,561,125,703265,97108,4182,139554,28493,2951,654,1510,1325,55335,3728,4352,4,35.0,155,15,18,68
KR6065896907,1,73,356.0,25,19543.0,98454,31,13,71287,61090,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,4.0,131,12,43,16,2886,228237,46160,49898,187,474325,61995,64651,1378,216,739085,112512,2004,118279,36067,540,603,1713,902,36519,4353,3726,7,20.0,163,14,21,64
KR6065995383,0,13,77.0,20,2594.0,13827,35,8,36350,32950,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,15.0,0.0,86,1,10,2,2028,187826,23000,14674,78,180896,17730,68789,1164,87,396162,43524,950,86887,21422,1492,540,821,799,27437,2792,3419,0,55.0,69,11,4,34
KR6065995383,1,46,72.0,12,27571.0,80366,10,4,54707,50708,TOPJUNGLEMIDDLEBOTTOMUTILITY,3,0.0,10.0,86,7,32,26,2812,97016,12898,24979,189,409878,47987,43254,1118,227,556252,64013,327,71509,24760,2307,473,1642,185,49352,3123,3271,11,0.0,70,5,10,30
KR6067310522,0,16,63.0,17,5447.0,36792,25,7,42894,45845,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,85,3,15,7,2620,134263,29262,27467,133,334988,29278,48638,955,103,501185,60839,0,77397,22477,3622,494,860,682,31931,2295,1288,2,25.0,116,7,21,48
KR6067310522,1,36,178.0,26,15457.0,51864,15,9,47959,47100,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,4.0,100,4,25,17,2329,180955,25230,31160,136,223965,28342,50685,1432,134,444690,54864,1701,84142,25716,5845,506,1435,345,39764,1288,2293,4,15.0,117,12,14,54
KR6067317144,0,27,80.0,27,11647.0,39793,45,4,56774,54210,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,10.0,0.0,116,6,25,11,2385,64269,16788,71950,162,521728,69593,47753,820,117,657994,98994,1598,122870,19216,295,634,733,1437,71991,12611,3164,4,50.0,126,6,11,55
KR6067317144,1,56,106.0,29,25943.0,86086,25,15,66825,60685,TOPJUNGLEMIDDLEBOTTOMUTILITY,2,0.0,4.0,113,9,45,25,2534,466929,70352,18191,182,205686,26028,90331,1098,84,697830,99545,0,121137,34944,780,622,1183,699,25212,3164,12610,10,20.0,164,16,18,61
KR6067391460,0,17,89.0,15,4913.0,30420,41,3,52912,50858,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,20.0,0.0,114,6,21,9,2680,131945,26577,40106,120,495944,58769,83775,1003,98,711550,90093,0,139116,16447,80,685,1094,1254,83658,4741,15230,1,50.0,96,4,14,47
KR6067391460,1,25,86.0,13,18279.0,85516,21,9,65264,62448,TOPJUNGLEMIDDLEBOTTOMUTILITY,3,0.0,6.0,108,10,41,20,3056,162169,39478,29698,207,479706,64152,88866,780,110,715511,118865,2876,124342,34007,4013,601,1096,698,73632,15232,5772,10,5.0,163,9,12,60
KR6068049382,0,19,124.0,27,15098.0,36089,38,16,49516,48135,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,111,3,18,5,2118,187913,28164,64895,159,292520,36371,64661,2161,88,521359,69204,3419,133519,13425,2411,574,1067,1041,40922,4665,3958,6,50.0,124,19,25,52
KR6068049382,1,64,182.0,28,24976.0,74821,19,17,60752,55600,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,3.0,114,7,38,27,3058,293760,63435,30587,143,264264,48572,58464,1754,148,586515,121400,1731,99346,26388,550,588,1528,441,28488,9387,10291,10,30.0,157,21,27,68
KR6069782387,0,37,202.0,32,14166.0,42102,39,19,63156,59275,TOPJUNGLEUTILITYBOTTOMMIDDLE,0,5.0,0.0,124,6,28,11,3363,286160,40269,76562,183,415885,54246,68100,1918,105,783720,101498,1008,148417,27398,1136,800,700,1190,81673,6978,3749,5,50.0,193,21,49,65
KR6069782387,1,77,205.0,38,20566.0,81423,28,27,70461,65208,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,4.0,123,9,39,17,3587,398584,75690,44061,215,323024,50349,82978,1798,112,774332,129792,0,134021,38924,3720,762,1230,1007,52719,3750,6977,9,25.0,197,32,29,101
KR6069939635,0,9,86.0,15,1487.0,4195,29,7,25932,21300,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,59,1,8,2,1303,48713,10417,12092,76,141282,21588,48832,1510,38,207814,33219,1089,62372,14262,5042,312,288,482,17815,1210,1443,0,20.0,54,9,7,30
KR6069939635,1,37,136.0,21,8909.0,25082,8,13,37897,35585,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,78,7,29,22,2540,75042,11393,12053,98,195547,39504,37102,1346,56,287593,52346,734,50369,12086,0,350,859,101,17001,1443,1210,3,0.0,82,17,12,41
KR6070085896,0,43,137.0,23,5309.0,29608,38,11,46099,44500,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,104,4,20,8,2192,139447,26966,51515,86,193929,32396,49656,1254,107,369487,62080,2439,106324,13447,862,526,1518,974,36107,2713,5149,2,40.0,108,16,15,59
KR6070085896,1,61,251.0,28,18126.0,52968,20,20,58782,50485,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,4.0,98,8,38,20,3596,268609,49960,27947,164,285770,34668,52076,1855,185,579861,89366,0,82737,22069,696,627,1643,496,25477,4734,2712,8,10.0,190,22,28,58
KR6070099208,0,7,47.0,20,4901.0,6648,25,12,28672,26510,JUNGLEMIDDLETOPBOTTOMUTILITY,0,0.0,0.0,76,1,12,8,1996,107790,16290,16864,82,149257,21677,37950,1619,64,276143,39806,0,56779,8692,0,405,888,461,19092,1835,1961,0,15.0,71,12,9,34
KR6070099208,1,24,232.0,23,9417.0,30687,12,13,36082,31785,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,77,4,25,20,1684,97744,16630,17351,94,177982,24358,38761,1203,65,306348,42954,0,57952,16135,318,417,583,261,30618,1962,1834,3,0.0,87,14,12,32
KR6070281548,0,21,149.0,26,7563.0,36028,28,15,41291,41450,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,108,3,18,9,3093,148190,21937,19596,131,251115,42448,57733,734,113,430129,65287,0,88984,14469,374,506,1261,842,30820,898,11649,2,20.0,104,18,23,60
KR6070281548,1,52,145.0,28,9959.0,43438,18,17,50433,47055,MIDDLEJUNGLETOPBOTTOMUTILITY,0,0.0,0.0,111,6,28,18,2085,110876,18428,23015,142,284873,42685,60171,1769,109,453434,72769,0,84086,19954,538,493,1832,381,57681,11650,898,4,10.0,158,21,25,66
KR6070353892,0,6,65.0,18,3333.0,5472,21,8,24421,22435,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,67,0,5,0,1563,91116,9838,21469,52,108922,11148,24834,595,38,214975,23169,279,48294,7286,297,383,648,436,14932,2179,1988,0,20.0,52,10,5,31
KR6070353892,1,18,79.0,15,8793.0,29846,5,8,34921,28820,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,64,4,21,20,747,128935,21174,10786,105,142629,15396,23915,630,57,307581,38562,678,36883,9601,0,415,622,94,36013,1988,2178,4,0.0,89,12,13,30
KR6071358186,0,33,102.0,38,7740.0,46991,35,22,53935,51835,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,141,6,32,15,2524,141929,34005,39985,130,347258,44621,79285,963,152,510843,80695,461,123774,34886,8307,569,1881,838,21653,2068,4499,4,40.0,140,24,27,63
KR6071358186,1,51,343.0,23,19855.0,60125,32,14,60500,54825,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,4.0,111,10,35,14,2189,232960,39053,36088,186,408114,60993,68687,1710,117,675811,104550,978,106845,28133,6748,618,689,758,34735,4501,2068,7,20.0,147,15,25,68
KR6072021441,0,44,222.0,28,1552.0,15661,26,19,42698,41360,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,100,7,18,11,3581,160885,32603,26189,120,218448,31441,53932,1090,128,418387,77154,3162,95844,9770,457,579,1734,636,39050,13105,15719,0,35.0,130,22,17,71
KR6072021441,1,52,191.0,30,21778.0,83878,18,22,52408,47908,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,118,5,26,17,4138,120805,26025,36538,161,332087,41205,57714,1077,123,504732,74383,889,98791,22851,1544,540,1140,542,51835,7147,4536,7,0.0,168,24,34,70
KR6075303930,0,116,6.0,2,3239.0,3239,44,0,65722,62810,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,73,9,44,14,1200,157928,66866,33946,0,144155,39120,56833,1358,146,308321,112200,0,94016,8593,0,242,1126,984,6233,6208,3235,1,20.0,0,0,0,0
KR6075303930,1,99,24.0,3,10269.0,10269,44,0,67575,57485,InvalidInvalidInvalidInvalidInvalid,1,0.0,3.0,84,11,43,10,1009,106252,33946,66865,0,204307,53383,47946,1629,151,315062,90568,8608,121299,29285,4636,237,821,938,4499,3236,6482,4,5.0,13,0,0,0
KR6075347838,0,163,47.0,12,4644.0,4644,62,0,95930,88500,InvalidInvalidInvalidInvalidInvalid,1,15.0,1.0,112,20,65,12,1108,366130,130551,74806,0,231615,78057,134738,1584,358,648201,236446,0,218429,21182,0,376,1863,1815,50455,27834,8877,3,20.0,0,0,0,0
KR6075347838,1,134,21.0,9,7137.0,7137,65,0,93943,89983,InvalidInvalidInvalidInvalidInvalid,3,5.0,5.0,105,15,60,16,1152,254880,74809,130550,0,299352,120555,103863,2891,270,565644,204246,0,272093,52398,2210,337,2223,1899,11411,8880,37675,4,15.0,0,0,0,0
KR6075458235,0,56,5.0,9,2815.0,2815,34,0,44585,43180,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,60,6,25,12,1358,24767,11716,34990,0,113098,40781,29561,2176,115,146419,59735,0,73733,9042,90,123,393,664,8551,7234,9178,1,20.0,0,0,0,0
KR6075458235,1,83,4.0,1,9086.0,9086,25,0,49642,44533,InvalidInvalidInvalidInvalidInvalid,1,0.0,3.0,66,6,34,18,1295,67567,34991,11715,0,72393,21936,45835,1501,118,156423,66108,0,66789,17328,4506,135,613,444,16456,9178,9235,4,5.0,0,0,0,0
KR6075473645,0,64,16.0,3,4956.0,4956,44,0,61003,56925,InvalidInvalidInvalidInvalidInvalid,1,5.0,2.0,72,7,33,12,932,60113,32742,34697,0,172825,55940,72738,1595,114,247630,95047,2128,118893,23115,414,215,1242,964,14688,6360,11455,2,15.0,0,0,0,0
KR6075473645,1,101,25.0,7,8733.0,8733,33,0,65054,55783,InvalidInvalidInvalidInvalidInvalid,1,5.0,2.0,77,10,44,13,948,62446,34696,32742,0,221125,66393,61837,1159,91,298053,112279,0,101333,15303,0,230,369,808,14477,11184,6750,3,10.0,0,0,0,0
KR6075532215,0,31,23.0,2,0.0,0,33,0,51342,42525,InvalidInvalidInvalidInvalidInvalid,0,10.0,0.0,56,4,16,6,1134,59391,19213,37282,0,123051,30612,38331,1723,70,189852,51374,0,82338,11108,150,182,428,688,7405,1544,6719,0,20.0,0,0,0,0
KR6075532215,1,73,16.0,5,6601.0,6601,16,0,58989,33275,InvalidInvalidInvalidInvalidInvalid,2,0.0,7.0,40,10,33,16,2161,82423,37284,19214,0,143489,37047,38827,1222,236,235109,81010,0,60589,18634,0,206,1733,334,9194,6677,2545,4,0.0,1,0,0,0
KR6075967815,0,53,283.0,44,7822.0,38036,31,33,51313,48400,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,128,6,30,16,2887,188691,40778,43136,131,212507,35764,59973,2129,141,464868,84721,0,107593,14903,0,539,758,746,63666,8175,4478,4,30.0,157,37,36,77
KR6075967815,1,68,305.0,38,15199.0,62408,30,28,60350,51825,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,3.0,126,7,31,11,2582,204327,41333,42436,188,364034,43194,61642,717,134,603007,89012,4784,112366,18257,916,628,1909,811,34640,4480,8282,6,20.0,225,32,46,100
KR6077875379,0,21,107.0,24,13438.0,31638,41,16,50219,51160,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,113,5,23,8,1946,105035,21098,37329,100,273047,43187,63997,1882,76,398838,68505,0,109316,16977,751,540,551,996,20751,4218,7983,5,40.0,135,18,23,75
KR6077875379,1,59,170.0,27,17369.0,52166,23,16,58838,52250,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,4.0,115,11,41,18,2445,193806,36387,24000,204,354742,46688,67528,1606,98,582700,91252,0,95938,18614,4635,598,675,656,34149,8172,4404,8,25.0,124,22,30,48
KR6078016298,0,75,283.0,53,10961.0,65439,40,37,73401,70410,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,150,10,44,20,2882,374466,71713,52870,204,463121,66951,98337,2285,208,867613,143024,4521,167400,33151,803,774,2338,1164,30020,4356,16187,5,40.0,232,45,27,112
KR6078016298,1,68,337.0,35,20446.0,67698,44,26,76350,69135,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,4.0,142,9,40,20,2351,306064,50303,74608,189,457191,67132,90622,1946,125,836556,131980,0,170591,43717,7533,787,968,1446,73295,14539,5356,8,30.0,195,26,44,81
KR6078019103,0,25,66.0,17,0.0,3801,42,5,30398,28000,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,87,1,14,4,1181,59065,16307,17696,72,154677,26752,68888,1521,56,236882,46970,144,89611,13926,289,334,641,740,23137,3909,3023,0,40.0,57,9,7,23
KR6078019103,1,49,106.0,22,21558.0,48366,14,8,47213,41595,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,1.0,86,7,42,32,2943,60605,16979,17854,124,311734,58485,45680,1384,81,398845,78492,158,67444,16353,851,401,705,361,26503,3024,3907,8,0.0,69,14,5,35
KR6078152678,0,31,123.0,29,11947.0,49682,34,21,55626,52839,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,115,3,21,7,2705,207985,35892,56759,188,455815,53280,70458,844,115,700844,93026,213,138490,39682,937,719,768,877,37040,3850,11270,3,40.0,160,23,26,63
KR6078152678,1,58,241.0,33,22107.0,80886,21,23,63604,60525,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,2.0,112,7,34,20,4099,217390,53377,37253,184,438873,49463,75102,1930,174,707748,114025,7358,116496,30437,1074,684,2005,746,51482,11180,4136,8,15.0,186,25,23,77
KR6079129467,0,111,4.0,2,5954.0,5954,54,0,63363,60150,InvalidInvalidInvalidInvalidInvalid,1,5.0,4.0,97,13,44,9,871,166420,85434,57054,0,77396,24896,83423,880,209,264322,128537,1972,145117,16967,1157,167,1033,1210,20502,18205,4634,2,20.0,0,0,0,0
KR6079129467,1,161,7.0,7,10207.0,10207,44,0,67916,61300,InvalidInvalidInvalidInvalidInvalid,1,5.0,4.0,84,14,54,16,1110,99809,57056,85434,0,213632,75330,33053,1403,176,321141,137025,510,136695,21177,6672,212,684,1148,7697,4636,18203,4,10.0,0,0,0,0
KR6079164353,0,57,18.0,8,0.0,0,30,0,43505,40350,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,67,4,20,8,1138,81426,28324,44980,0,48469,12679,28069,1187,103,144573,46438,6008,74768,13732,3163,131,754,634,14672,5429,1712,0,20.0,0,0,0,0
KR6079164353,1,64,9.0,4,8377.0,8377,20,0,50622,40070,InvalidInvalidInvalidInvalidInvalid,1,0.0,3.0,62,8,30,13,1234,107676,44980,28325,0,72811,22648,18109,784,84,190217,69345,120,52203,13530,164,141,291,420,9729,1713,5764,3,0.0,0,0,0,0
KR6079217916,0,46,24.0,4,1309.0,1309,48,0,51724,48875,InvalidInvalidInvalidInvalidInvalid,0,10.0,0.0,80,10,28,9,918,45375,19887,61575,0,148647,46753,35219,759,208,196761,69271,1857,100448,8121,648,146,842,1114,2736,2626,3649,0,20.0,0,0,0,0
KR6079217916,1,117,37.0,8,8486.0,8486,29,0,60696,52754,InvalidInvalidInvalidInvalidInvalid,2,0.0,7.0,61,12,48,17,1597,111166,61574,19888,0,96340,28611,55740,1002,123,213480,93841,1041,86340,34383,13955,157,732,654,5971,3652,10710,4,0.0,0,0,0,0
KR6079263628,0,92,22.0,5,5981.0,5981,52,0,59999,55200,InvalidInvalidInvalidInvalidInvalid,2,5.0,7.0,86,10,37,12,636,108334,35931,26662,0,135504,46726,98770,1178,263,252682,89834,0,127929,24132,2125,200,2001,1234,8842,7172,2495,2,20.0,0,0,0,0
KR6079263628,1,132,9.0,5,9915.0,9915,37,0,67146,59300,InvalidInvalidInvalidInvalidInvalid,1,10.0,3.0,85,12,52,14,1170,64825,26662,35932,0,249347,95299,61334,1004,185,316830,124458,1600,106659,30234,13383,215,986,898,2655,2495,9389,4,10.0,0,0,0,0
KR6080429271,0,84,12.0,9,4805.0,4805,59,0,73619,72950,InvalidInvalidInvalidInvalidInvalid,1,5.0,3.0,98,12,48,11,857,163651,69828,64666,0,140822,44992,97715,1323,108,337485,133329,0,171006,33400,0,233,557,1576,33008,18506,8622,2,20.0,0,0,0,0
KR6080429271,1,130,7.0,0,9734.0,9734,48,0,76459,69505,InvalidInvalidInvalidInvalidInvalid,1,5.0,4.0,98,19,59,15,915,150848,64665,69828,0,242592,88253,56142,1641,96,409321,160984,0,146949,34930,0,249,646,1270,15877,8062,20974,4,10.0,0,0,0,0
KR6080544576,0,59,6.0,0,5066.0,5066,30,0,48544,45800,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,67,3,25,8,1244,44390,15264,37318,0,104553,35628,28986,1899,60,168149,61728,0,70724,12316,0,149,512,560,19199,10831,4415,2,20.0,0,0,0,0
KR6080544576,1,79,8.0,7,9632.0,9632,25,0,48663,40150,InvalidInvalidInvalidInvalidInvalid,1,0.0,5.0,64,10,30,11,1628,78657,37317,15262,0,76890,20888,41163,1293,123,162128,62793,0,67428,10331,664,146,669,492,6577,4582,10999,4,10.0,0,0,0,0
KR6081312080,0,93,3.0,7,6110.0,6110,64,0,69634,71945,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,107,10,45,10,791,234112,73568,111233,0,82349,33660,61066,838,286,332722,122836,0,178683,18327,0,193,1602,1566,16256,15601,6378,2,20.0,0,0,0,0
KR6081312080,1,154,70.0,2,9031.0,9031,45,0,72932,65185,InvalidInvalidInvalidInvalidInvalid,1,0.0,3.0,80,18,64,19,1106,219299,111234,73570,0,110663,53074,48304,995,222,336397,170690,11002,145662,39363,1756,201,809,1182,6432,6378,23784,4,10.0,0,0,0,0
KR6093715423,0,41,8.0,6,607.0,607,42,0,45705,42375,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,76,8,26,10,781,26399,15736,44215,0,101637,34884,34601,1008,60,136455,55766,0,83054,7481,466,107,498,828,8416,5141,4234,0,20.0,0,0,0,0
KR6093715423,1,113,18.0,7,9038.0,9038,26,0,54320,46185,InvalidInvalidInvalidInvalidInvalid,1,0.0,3.0,69,12,42,18,1068,87054,44215,15735,0,78745,31641,44881,586,101,174626,80095,5295,65761,19391,3033,139,591,560,8822,4235,5141,4,0.0,0,0,0,0
KR6098599979,0,118,23.0,5,6585.0,6585,42,0,70891,67780,InvalidInvalidInvalidInvalidInvalid,1,5.0,4.0,92,10,42,11,1504,102857,52144,78379,0,199598,71201,57869,1181,143,313950,130181,2868,145438,36150,4712,235,779,1040,11490,6832,9188,3,20.0,0,0,0,0
KR6098599979,1,124,18.0,0,9153.0,9153,42,0,70648,58750,InvalidInvalidInvalidInvalidInvalid,1,5.0,5.0,86,10,42,15,1136,183958,78377,52144,0,156212,43329,78477,1337,187,351164,131020,15893,137725,39103,12990,256,1194,970,10988,9310,7100,4,15.0,0,0,0,0
KR6098749687,0,103,23.0,6,3388.0,3388,49,0,71165,66250,InvalidInvalidInvalidInvalidInvalid,1,10.0,4.0,105,12,43,10,1343,174885,71033,69737,0,140089,39284,100473,1257,249,322108,114044,0,174278,34209,15740,242,2559,1314,7129,3722,4064,2,20.0,0,0,0,0
KR6098749687,1,140,18.0,1,9980.0,9980,43,0,74008,65215,InvalidInvalidInvalidInvalidInvalid,2,5.0,8.0,90,13,49,18,1193,154829,69672,71032,0,205392,81110,46573,1613,199,366100,154852,0,121506,19452,0,253,1303,1028,5875,4065,3896,4,10.0,7,0,0,0
KR6098866862,0,107,87.0,7,5213.0,5213,60,0,78203,75910,InvalidInvalidInvalidInvalidInvalid,1,10.0,3.0,117,15,51,11,1275,116844,39642,88899,0,257528,94491,136468,1367,190,407888,145126,4491,248485,70520,4896,276,1838,1688,33510,10988,23114,2,20.0,0,0,0,0
KR6098866862,1,150,3.0,3,8845.0,8845,51,0,81729,73083,InvalidInvalidInvalidInvalidInvalid,2,5.0,5.0,101,17,60,15,1339,167178,88899,39642,0,276857,121838,100579,1724,210,465126,231530,5811,151025,27731,0,283,1018,1470,21088,20788,10797,4,10.0,0,0,0,0
KR6100111680,0,3,0.0,16,1435.0,1435,62,0,9973,9235,JUNGLEJUNGLEJUNGLEJUNGLEJUNGLE,0,5.0,0.0,42,0,3,0,1044,8397,4246,6562,0,11711,5623,63673,5,7,28529,9873,0,70237,73,0,24,12,552,8419,0,0,0,25.0,0,0,0,0
KR6100111680,1,52,13.0,1,16185.0,16185,3,0,32894,18450,TOPBOTTOMJUNGLEBOTTOMMIDDLE,1,0.0,2.0,26,5,62,58,1881,31045,6564,4246,14,163699,60581,22191,99,14,195646,67145,0,28441,12635,357,175,206,24,900,0,2000,5,0.0,0,0,0,0
KR6101673556,0,48,47.0,11,14839.0,90836,57,3,90874,88335,TOPJUNGLEMIDDLEBOTTOMUTILITY,3,5.0,4.0,110,9,43,18,2269,251759,69071,133066,182,482980,61284,38119,1559,64,781090,135358,945,178755,26915,4936,516,524,2280,46347,4998,7567,8,50.0,138,3,11,50
KR6101673556,1,75,130.0,22,16025.0,98654,43,9,99981,89685,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,15.0,2.0,125,13,57,19,1902,638341,130732,73410,223,165126,16982,84729,766,102,862207,155017,0,163141,26363,241,553,959,1474,58733,7298,4998,9,40.0,108,9,17,45
KR6106569898,0,119,7.0,13,410.0,410,57,0,65942,62100,InvalidInvalidInvalidInvalidInvalid,0,10.0,0.0,104,12,48,13,717,243818,99825,73728,0,45704,16338,70934,1289,146,307262,129592,8152,148444,25278,642,196,1179,1320,17734,13424,3778,0,20.0,0,0,0,0
KR6106569898,1,126,15.0,5,8162.0,8162,48,0,69722,66210,InvalidInvalidInvalidInvalidInvalid,2,0.0,4.0,97,16,57,15,1144,152851,73727,99825,0,136072,64981,30422,1192,162,293322,142493,5695,144422,38561,735,199,973,1220,4394,3779,14170,4,0.0,0,0,0,0
KR6106737575,0,123,69.0,7,9753.0,9753,61,0,75295,72633,InvalidInvalidInvalidInvalidInvalid,1,5.0,3.0,105,10,52,13,959,141195,57708,100803,0,202493,71528,58347,2043,123,359879,137364,0,178105,31322,0,249,1025,1600,16186,8124,18950,4,20.0,0,0,0,0
KR6106737575,1,150,41.0,4,10668.0,10668,52,0,81369,73833,InvalidInvalidInvalidInvalidInvalid,1,5.0,3.0,99,12,61,12,1008,229726,100804,57708,0,150786,47900,78272,2065,135,405072,167659,2108,150237,22772,9334,273,590,1462,24557,18952,14252,4,15.0,0,0,0,0
KR6106750345,0,63,36.0,3,2687.0,2687,34,0,49308,47325,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,70,6,29,15,913,20458,9350,39804,0,156063,53508,38348,2003,74,180916,66735,0,81943,15348,0,170,481,600,4390,3873,3785,1,20.0,0,0,0,0
